time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
2884.475,Head,True,True,0.3797508,0.1306885,-0.452622,0.4671179,0.1700339,-0.5906473,0.6356297,0,0,0
2884.475,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2884.475,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2884.679,Head,True,True,0.3801597,0.1308385,-0.4526954,0.4638221,0.1721717,-0.5887396,0.6392274,0,0,0
2884.679,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2884.679,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2884.891,Head,True,True,0.380598,0.1309993,-0.452774,0.460276,0.1744623,-0.586672,0.643059,0,0,0
2884.891,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2884.891,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2885.093,Head,True,True,0.3810095,0.1311502,-0.4528478,0.4569329,0.1766133,-0.5847091,0.6466338,0,0,0
2885.093,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2885.093,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2885.302,Head,True,True,0.3814207,0.131301,-0.4529216,0.4535808,0.1787619,-0.5827271,0.6501829,0,0,0
2885.302,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2885.302,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2885.519,Head,True,True,0.3818906,0.1314734,-0.4530059,0.449734,0.1812173,-0.5804361,0.6542121,0,0,0
2885.519,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2885.519,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2885.742,Head,True,True,0.3823272,0.1316335,-0.4530842,0.4461461,0.183498,-0.5782837,0.6579287,0,0,0
2885.742,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2885.742,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2885.965,Head,True,True,0.3827883,0.1318027,-0.453167,0.4423425,0.1859052,-0.5759851,0.661826,0,0,0
2885.965,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2885.965,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2886.178,Head,True,True,0.383221,0.1319613,-0.4532446,0.4387586,0.188164,-0.5738039,0.665458,0,0,0
2886.178,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2886.178,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2886.383,Head,True,True,0.3835958,0.1320988,-0.4533118,0.4356443,0.1901195,-0.5718965,0.6685829,0,0,0
2886.383,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2886.383,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2886.600,Head,True,True,0.384051,0.1322658,-0.4533935,0.4318491,0.1924933,-0.5695572,0.6723521,0,0,0
2886.600,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2886.600,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
